Category ID	Category Name	Category Component
M5925	HALLMARK_E2F_TARGETS	10111
M5925	HALLMARK_E2F_TARGETS	6434
M5925	HALLMARK_E2F_TARGETS	1434
M5925	HALLMARK_E2F_TARGETS	10606
M5925	HALLMARK_E2F_TARGETS	10274
M5925	HALLMARK_E2F_TARGETS	51747
M5925	HALLMARK_E2F_TARGETS	8493
M5925	HALLMARK_E2F_TARGETS	4830
M5925	HALLMARK_E2F_TARGETS	6427
M5925	HALLMARK_E2F_TARGETS	7514
M5925	HALLMARK_E2F_TARGETS	3184
M5925	HALLMARK_E2F_TARGETS	5395
M5925	HALLMARK_E2F_TARGETS	25842
M5925	HALLMARK_E2F_TARGETS	11340
M5925	HALLMARK_E2F_TARGETS	4292
M5925	HALLMARK_E2F_TARGETS	57122
M5925	HALLMARK_E2F_TARGETS	4999
M5925	HALLMARK_E2F_TARGETS	7157
M5925	HALLMARK_E2F_TARGETS	7037
M5925	HALLMARK_E2F_TARGETS	3159
M5925	HALLMARK_E2F_TARGETS	11168
M5925	HALLMARK_E2F_TARGETS	10212
M5925	HALLMARK_E2F_TARGETS	6628
M5925	HALLMARK_E2F_TARGETS	1027
M5925	HALLMARK_E2F_TARGETS	10797
M5925	HALLMARK_E2F_TARGETS	7465
M5925	HALLMARK_E2F_TARGETS	10549
M5925	HALLMARK_E2F_TARGETS	84844
M5925	HALLMARK_E2F_TARGETS	9238
M5925	HALLMARK_E2F_TARGETS	6470
M5925	HALLMARK_E2F_TARGETS	5631
M5925	HALLMARK_E2F_TARGETS	81624
M5925	HALLMARK_E2F_TARGETS	9972
M5925	HALLMARK_E2F_TARGETS	29893
M5925	HALLMARK_E2F_TARGETS	2547
M5925	HALLMARK_E2F_TARGETS	5411
M5925	HALLMARK_E2F_TARGETS	3364
M5925	HALLMARK_E2F_TARGETS	5931
M5925	HALLMARK_E2F_TARGETS	23047
M5925	HALLMARK_E2F_TARGETS	10528
M5925	HALLMARK_E2F_TARGETS	83463
M5925	HALLMARK_E2F_TARGETS	5511
M5925	HALLMARK_E2F_TARGETS	2935
M5925	HALLMARK_E2F_TARGETS	1029
M5925	HALLMARK_E2F_TARGETS	204
M5925	HALLMARK_E2F_TARGETS	11113
M5925	HALLMARK_E2F_TARGETS	54556
M5925	HALLMARK_E2F_TARGETS	51155
M5925	HALLMARK_E2F_TARGETS	10248
M5925	HALLMARK_E2F_TARGETS	10492
M5925	HALLMARK_E2F_TARGETS	1965
M5925	HALLMARK_E2F_TARGETS	55646
M5925	HALLMARK_E2F_TARGETS	9924
M5925	HALLMARK_E2F_TARGETS	147841
M5926	HALLMARK_MYC_TARGETS_V1	5111
M5926	HALLMARK_MYC_TARGETS_V1	5714
M5926	HALLMARK_MYC_TARGETS_V1	5713
M5926	HALLMARK_MYC_TARGETS_V1	6418
M5926	HALLMARK_MYC_TARGETS_V1	6627
M5926	HALLMARK_MYC_TARGETS_V1	5901
M5926	HALLMARK_MYC_TARGETS_V1	6427
M5926	HALLMARK_MYC_TARGETS_V1	10146
M5926	HALLMARK_MYC_TARGETS_V1	56910
M5926	HALLMARK_MYC_TARGETS_V1	4869
M5926	HALLMARK_MYC_TARGETS_V1	9184
M5926	HALLMARK_MYC_TARGETS_V1	8664
M5926	HALLMARK_MYC_TARGETS_V1	7514
M5926	HALLMARK_MYC_TARGETS_V1	2091
M5926	HALLMARK_MYC_TARGETS_V1	1973
M5926	HALLMARK_MYC_TARGETS_V1	821
M5926	HALLMARK_MYC_TARGETS_V1	4673
M5926	HALLMARK_MYC_TARGETS_V1	11335
M5926	HALLMARK_MYC_TARGETS_V1	7203
M5926	HALLMARK_MYC_TARGETS_V1	708
M5926	HALLMARK_MYC_TARGETS_V1	7332
M5926	HALLMARK_MYC_TARGETS_V1	6742
M5926	HALLMARK_MYC_TARGETS_V1	6426
M5926	HALLMARK_MYC_TARGETS_V1	6950
M5926	HALLMARK_MYC_TARGETS_V1	4171
M5926	HALLMARK_MYC_TARGETS_V1	8662
M5926	HALLMARK_MYC_TARGETS_V1	10213
M5926	HALLMARK_MYC_TARGETS_V1	6626
M5926	HALLMARK_MYC_TARGETS_V1	11137
M5926	HALLMARK_MYC_TARGETS_V1	328
M5926	HALLMARK_MYC_TARGETS_V1	10907
M5926	HALLMARK_MYC_TARGETS_V1	10236
M5926	HALLMARK_MYC_TARGETS_V1	5690
M5926	HALLMARK_MYC_TARGETS_V1	3251
M5926	HALLMARK_MYC_TARGETS_V1	4175
M5926	HALLMARK_MYC_TARGETS_V1	4830
M5926	HALLMARK_MYC_TARGETS_V1	6632
M5926	HALLMARK_MYC_TARGETS_V1	1933
M5926	HALLMARK_MYC_TARGETS_V1	3329
M5926	HALLMARK_MYC_TARGETS_V1	790
M5926	HALLMARK_MYC_TARGETS_V1	6141
M5926	HALLMARK_MYC_TARGETS_V1	5230
M5926	HALLMARK_MYC_TARGETS_V1	8886
M5926	HALLMARK_MYC_TARGETS_V1	6187
M5926	HALLMARK_MYC_TARGETS_V1	3939
M5926	HALLMARK_MYC_TARGETS_V1	10856
M5926	HALLMARK_MYC_TARGETS_V1	10921
M5926	HALLMARK_MYC_TARGETS_V1	1965
M5926	HALLMARK_MYC_TARGETS_V1	5902
M5926	HALLMARK_MYC_TARGETS_V1	4174
M5926	HALLMARK_MYC_TARGETS_V1	3376
M5926	HALLMARK_MYC_TARGETS_V1	7324
M5926	HALLMARK_MYC_TARGETS_V1	4609
M5926	HALLMARK_MYC_TARGETS_V1	1176
M5926	HALLMARK_MYC_TARGETS_V1	5984
M5926	HALLMARK_MYC_TARGETS_V1	1854
M5926	HALLMARK_MYC_TARGETS_V1	5685
M5926	HALLMARK_MYC_TARGETS_V1	6188
M5926	HALLMARK_MYC_TARGETS_V1	6637
M5926	HALLMARK_MYC_TARGETS_V1	11331
M5926	HALLMARK_MYC_TARGETS_V1	6741
M5926	HALLMARK_MYC_TARGETS_V1	7458
M5926	HALLMARK_MYC_TARGETS_V1	6428
M5926	HALLMARK_MYC_TARGETS_V1	10575
M5926	HALLMARK_MYC_TARGETS_V1	7027
M5926	HALLMARK_MYC_TARGETS_V1	8894
M5926	HALLMARK_MYC_TARGETS_V1	1019
M5926	HALLMARK_MYC_TARGETS_V1	6634
M5926	HALLMARK_MYC_TARGETS_V1	5707
M5926	HALLMARK_MYC_TARGETS_V1	10399
M5926	HALLMARK_MYC_TARGETS_V1	2806
M5926	HALLMARK_MYC_TARGETS_V1	8761
M5926	HALLMARK_MYC_TARGETS_V1	22948
M5926	HALLMARK_MYC_TARGETS_V1	5634
M5926	HALLMARK_MYC_TARGETS_V1	52
M5926	HALLMARK_MYC_TARGETS_V1	26121
M5926	HALLMARK_MYC_TARGETS_V1	10576
M5926	HALLMARK_MYC_TARGETS_V1	3735
M5926	HALLMARK_MYC_TARGETS_V1	7913
M5926	HALLMARK_MYC_TARGETS_V1	1982
M5926	HALLMARK_MYC_TARGETS_V1	11260
M5926	HALLMARK_MYC_TARGETS_V1	6723
M5926	HALLMARK_MYC_TARGETS_V1	10054
M5926	HALLMARK_MYC_TARGETS_V1	3837
M5926	HALLMARK_MYC_TARGETS_V1	5688
M5926	HALLMARK_MYC_TARGETS_V1	6434
M5926	HALLMARK_MYC_TARGETS_V1	9377
M5926	HALLMARK_MYC_TARGETS_V1	5036
M5926	HALLMARK_MYC_TARGETS_V1	5093
M5926	HALLMARK_MYC_TARGETS_V1	3178
M5926	HALLMARK_MYC_TARGETS_V1	890
M5926	HALLMARK_MYC_TARGETS_V1	5478
M5926	HALLMARK_MYC_TARGETS_V1	8669
M5926	HALLMARK_MYC_TARGETS_V1	4999
M5926	HALLMARK_MYC_TARGETS_V1	5683
M5926	HALLMARK_MYC_TARGETS_V1	10492
M5926	HALLMARK_MYC_TARGETS_V1	3066
M5926	HALLMARK_MYC_TARGETS_V1	57819
M5926	HALLMARK_MYC_TARGETS_V1	7411
M5926	HALLMARK_MYC_TARGETS_V1	5687
M5926	HALLMARK_MYC_TARGETS_V1	7555
M5926	HALLMARK_MYC_TARGETS_V1	1017
M5926	HALLMARK_MYC_TARGETS_V1	23435
M5926	HALLMARK_MYC_TARGETS_V1	9221
M5926	HALLMARK_MYC_TARGETS_V1	2935
M5926	HALLMARK_MYC_TARGETS_V1	3181
M5926	HALLMARK_MYC_TARGETS_V1	2107
M5926	HALLMARK_MYC_TARGETS_V1	6128
M5926	HALLMARK_MYC_TARGETS_V1	9868
M5926	HALLMARK_MYC_TARGETS_V1	10728
M5926	HALLMARK_MYC_TARGETS_V1	5682
M5926	HALLMARK_MYC_TARGETS_V1	5706
M5926	HALLMARK_MYC_TARGETS_V1	1503
M5926	HALLMARK_MYC_TARGETS_V1	3336
M5926	HALLMARK_MYC_TARGETS_V1	23196
M5926	HALLMARK_MYC_TARGETS_V1	5496
M5926	HALLMARK_MYC_TARGETS_V1	3184
M5926	HALLMARK_MYC_TARGETS_V1	26135
M5926	HALLMARK_MYC_TARGETS_V1	1478
M5926	HALLMARK_MYC_TARGETS_V1	10549
M5926	HALLMARK_MYC_TARGETS_V1	1977
M5926	HALLMARK_MYC_TARGETS_V1	4953
M5926	HALLMARK_MYC_TARGETS_V1	7398
M5926	HALLMARK_MYC_TARGETS_V1	6146
M5926	HALLMARK_MYC_TARGETS_V1	4686
M5926	HALLMARK_MYC_TARGETS_V1	6175
M5926	HALLMARK_MYC_TARGETS_V1	6059
M5926	HALLMARK_MYC_TARGETS_V1	1964
M5926	HALLMARK_MYC_TARGETS_V1	7531
M5926	HALLMARK_MYC_TARGETS_V1	4176
M5926	HALLMARK_MYC_TARGETS_V1	10971
M5926	HALLMARK_MYC_TARGETS_V1	7416
M5926	HALLMARK_MYC_TARGETS_V1	6599
M5926	HALLMARK_MYC_TARGETS_V1	6633
M5926	HALLMARK_MYC_TARGETS_V1	3192
M5926	HALLMARK_MYC_TARGETS_V1	51020
M5926	HALLMARK_MYC_TARGETS_V1	5709
M5926	HALLMARK_MYC_TARGETS_V1	6240
M5926	HALLMARK_MYC_TARGETS_V1	10291
M5926	HALLMARK_MYC_TARGETS_V1	51690
M5926	HALLMARK_MYC_TARGETS_V1	2079
M5926	HALLMARK_MYC_TARGETS_V1	9045
M5926	HALLMARK_MYC_TARGETS_V1	5691
M5926	HALLMARK_MYC_TARGETS_V1	3475
M5926	HALLMARK_MYC_TARGETS_V1	22916
M5926	HALLMARK_MYC_TARGETS_V1	2739
M5926	HALLMARK_MYC_TARGETS_V1	4706
M5926	HALLMARK_MYC_TARGETS_V1	8454
M5926	HALLMARK_MYC_TARGETS_V1	55651
M5926	HALLMARK_MYC_TARGETS_V1	1207
M5926	HALLMARK_MYC_TARGETS_V1	10155
M5926	HALLMARK_MYC_TARGETS_V1	26156
M5926	HALLMARK_MYC_TARGETS_V1	3183
M5926	HALLMARK_MYC_TARGETS_V1	10987
M5926	HALLMARK_MYC_TARGETS_V1	2547
M5926	HALLMARK_MYC_TARGETS_V1	5250
M5926	HALLMARK_MYC_TARGETS_V1	65005
M5926	HALLMARK_MYC_TARGETS_V1	54107
M5926	HALLMARK_MYC_TARGETS_V1	5425
M5926	HALLMARK_MYC_TARGETS_V1	3015
M5926	HALLMARK_MYC_TARGETS_V1	7965
M5926	HALLMARK_MYC_TARGETS_V1	10528
M5926	HALLMARK_MYC_TARGETS_V1	10935
M5926	HALLMARK_MYC_TARGETS_V1	28973
M5926	HALLMARK_MYC_TARGETS_V1	2058
M5926	HALLMARK_MYC_TARGETS_V1	3838
M5926	HALLMARK_MYC_TARGETS_V1	3326
M5926	HALLMARK_MYC_TARGETS_V1	6164
M5926	HALLMARK_MYC_TARGETS_V1	6732
M5926	HALLMARK_MYC_TARGETS_V1	4085
M5926	HALLMARK_MYC_TARGETS_V1	1665
M5926	HALLMARK_MYC_TARGETS_V1	4173
M5926	HALLMARK_MYC_TARGETS_V1	6193
M5926	HALLMARK_MYC_TARGETS_V1	10574
M5926	HALLMARK_MYC_TARGETS_V1	3068
M5926	HALLMARK_MYC_TARGETS_V1	6194
M5926	HALLMARK_MYC_TARGETS_V1	6629
M5926	HALLMARK_MYC_TARGETS_V1	5704
M5926	HALLMARK_MYC_TARGETS_V1	991
M5926	HALLMARK_MYC_TARGETS_V1	7284
M5926	HALLMARK_MYC_TARGETS_V1	9136
M5926	HALLMARK_MYC_TARGETS_V1	8318
M5926	HALLMARK_MYC_TARGETS_V1	7298
M5926	HALLMARK_MYC_TARGETS_V1	3608
M5926	HALLMARK_MYC_TARGETS_V1	7419
M5926	HALLMARK_MYC_TARGETS_V1	3615
M5926	HALLMARK_MYC_TARGETS_V1	23450
M5926	HALLMARK_MYC_TARGETS_V1	51491
M5926	HALLMARK_MYC_TARGETS_V1	6432
M5926	HALLMARK_MYC_TARGETS_V1	26354
M5926	HALLMARK_MYC_TARGETS_V1	23016
M5926	HALLMARK_MYC_TARGETS_V1	6150
M5926	HALLMARK_MYC_TARGETS_V1	5887
M5926	HALLMARK_MYC_TARGETS_V1	6204
M5926	HALLMARK_MYC_TARGETS_V1	5245
M5926	HALLMARK_MYC_TARGETS_V1	9188
M5926	HALLMARK_MYC_TARGETS_V1	1537
M5926	HALLMARK_MYC_TARGETS_V1	26986
M5928	HALLMARK_MYC_TARGETS_V2	6573
M5928	HALLMARK_MYC_TARGETS_V2	51154
M5928	HALLMARK_MYC_TARGETS_V2	27346
M5928	HALLMARK_MYC_TARGETS_V2	9136
M5928	HALLMARK_MYC_TARGETS_V2	23481
M5928	HALLMARK_MYC_TARGETS_V2	64216
M5928	HALLMARK_MYC_TARGETS_V2	56915
M5928	HALLMARK_MYC_TARGETS_V2	79711
M5928	HALLMARK_MYC_TARGETS_V2	29078
M5928	HALLMARK_MYC_TARGETS_V2	79050
M5928	HALLMARK_MYC_TARGETS_V2	4609
M5928	HALLMARK_MYC_TARGETS_V2	6723
M5928	HALLMARK_MYC_TARGETS_V2	5036
M5928	HALLMARK_MYC_TARGETS_V2	26354
M5928	HALLMARK_MYC_TARGETS_V2	9221
M5928	HALLMARK_MYC_TARGETS_V2	23160
M5928	HALLMARK_MYC_TARGETS_V2	10244
M5928	HALLMARK_MYC_TARGETS_V2	51491
M5928	HALLMARK_MYC_TARGETS_V2	9238
M5928	HALLMARK_MYC_TARGETS_V2	8886
M5928	HALLMARK_MYC_TARGETS_V2	51388
M5928	HALLMARK_MYC_TARGETS_V2	54663
M5928	HALLMARK_MYC_TARGETS_V2	705
M5928	HALLMARK_MYC_TARGETS_V2	3329
M5928	HALLMARK_MYC_TARGETS_V2	10733
M5928	HALLMARK_MYC_TARGETS_V2	4839
M5928	HALLMARK_MYC_TARGETS_V2	56342
M5928	HALLMARK_MYC_TARGETS_V2	10528
M5928	HALLMARK_MYC_TARGETS_V2	10171
M5928	HALLMARK_MYC_TARGETS_V2	4869
M5928	HALLMARK_MYC_TARGETS_V2	7965
M5928	HALLMARK_MYC_TARGETS_V2	23223
M5928	HALLMARK_MYC_TARGETS_V2	23082
M5928	HALLMARK_MYC_TARGETS_V2	6949
M5928	HALLMARK_MYC_TARGETS_V2	4174
M5928	HALLMARK_MYC_TARGETS_V2	3099
M5928	HALLMARK_MYC_TARGETS_V2	11335
M5928	HALLMARK_MYC_TARGETS_V2	5347
M5928	HALLMARK_MYC_TARGETS_V2	5245
M5928	HALLMARK_MYC_TARGETS_V2	4173
M5928	HALLMARK_MYC_TARGETS_V2	1019
M5928	HALLMARK_MYC_TARGETS_V2	1844
M5928	HALLMARK_MYC_TARGETS_V2	10514
M5928	HALLMARK_MYC_TARGETS_V2	27340
M5928	HALLMARK_MYC_TARGETS_V2	10196
M5928	HALLMARK_MYC_TARGETS_V2	2193
M5928	HALLMARK_MYC_TARGETS_V2	9064
M5928	HALLMARK_MYC_TARGETS_V2	81887
M5928	HALLMARK_MYC_TARGETS_V2	80324
M5928	HALLMARK_MYC_TARGETS_V2	3336
M5928	HALLMARK_MYC_TARGETS_V2	3177
M5928	HALLMARK_MYC_TARGETS_V2	79077
M5928	HALLMARK_MYC_TARGETS_V2	6832
M5928	HALLMARK_MYC_TARGETS_V2	6652
M5928	HALLMARK_MYC_TARGETS_V2	92856
M5928	HALLMARK_MYC_TARGETS_V2	83743
M5928	HALLMARK_MYC_TARGETS_V2	7374
M5928	HALLMARK_MYC_TARGETS_V2	10199
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1281
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1290
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1289
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2200
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1277
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2335
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1293
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	5054
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1278
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1282
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1284
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1462
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3486
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	7045
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	6678
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	4060
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3915
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	4015
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3918
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1490
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	6876
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1294
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	4017
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1292
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3685
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	7058
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1307
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	4837
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	7168
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1000
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	4313
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1301
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	7057
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2191
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	633
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	871
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	11167
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	10631
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	7070
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	6696
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3371
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	7980
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	22795
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3693
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	4314
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	7431
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	4016
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	10516
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1303
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1009
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1311
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	6695
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	649
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	9235
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3909
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	7076
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	5768
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	7078
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	7412
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3491
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	10085
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	800
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	57692
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2192
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	6443
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1893
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3908
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	10272
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	7169
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3624
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1601
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2014
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	10409
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3678
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	4256
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	7422
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2919
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	7474
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	6382
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	5352
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	5118
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	26585
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3688
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	50509
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	388
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	5654
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2247
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	6641
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1647
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	4232
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	131578
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	4982
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	966
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	59
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	30008
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	4147
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	26577
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	5270
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2817
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	25890
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2517
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	6586
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	284217
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	56937
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1296
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2201
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3485
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	5217
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	6385
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	960
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	4616
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3576
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	11010
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	290
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	64175
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	7424
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	4323
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	6444
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	5351
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	4148
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	10398
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	6535
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	813
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	5396
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	51330
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2331
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3398
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2669
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	5329
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	4638
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	7040
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	6422
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	8985
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3569
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	333
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2199
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	4487
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	5806
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	8325
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3725
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	10979
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	22943
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	6591
M5930	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	667
